,state-county,Date,ML,state,county
416,Alabama-Tuscaloosa,2020-04-05,2.56,Alabama,Tuscaloosa
417,Alabama-Tuscaloosa,2020-04-06,2.28,Alabama,Tuscaloosa
418,Alabama-Tuscaloosa,2020-04-07,1.69,Alabama,Tuscaloosa
419,Alabama-Tuscaloosa,2020-04-08,1.54,Alabama,Tuscaloosa
420,Alabama-Tuscaloosa,2020-04-09,1.45,Alabama,Tuscaloosa
421,Alabama-Tuscaloosa,2020-04-10,1.26,Alabama,Tuscaloosa
422,Alabama-Tuscaloosa,2020-04-11,1.34,Alabama,Tuscaloosa
423,Alabama-Tuscaloosa,2020-04-12,1.3,Alabama,Tuscaloosa
424,Alabama-Tuscaloosa,2020-04-13,1.18,Alabama,Tuscaloosa
425,Alabama-Tuscaloosa,2020-04-14,1.16,Alabama,Tuscaloosa
426,Alabama-Tuscaloosa,2020-04-15,1.07,Alabama,Tuscaloosa
427,Alabama-Tuscaloosa,2020-04-16,0.99,Alabama,Tuscaloosa
428,Alabama-Tuscaloosa,2020-04-17,0.99,Alabama,Tuscaloosa
429,Alabama-Tuscaloosa,2020-04-18,0.99,Alabama,Tuscaloosa
430,Alabama-Tuscaloosa,2020-04-19,0.93,Alabama,Tuscaloosa
431,Alabama-Tuscaloosa,2020-04-20,0.99,Alabama,Tuscaloosa
432,Alabama-Tuscaloosa,2020-04-21,0.99,Alabama,Tuscaloosa
433,Alabama-Tuscaloosa,2020-04-22,1.11,Alabama,Tuscaloosa
434,Alabama-Tuscaloosa,2020-04-23,1.1,Alabama,Tuscaloosa
435,Alabama-Tuscaloosa,2020-04-24,1.05,Alabama,Tuscaloosa
436,Alabama-Tuscaloosa,2020-04-25,1.04,Alabama,Tuscaloosa
437,Alabama-Tuscaloosa,2020-04-26,0.99,Alabama,Tuscaloosa
438,Alabama-Tuscaloosa,2020-04-27,0.99,Alabama,Tuscaloosa
439,Alabama-Tuscaloosa,2020-04-28,0.95,Alabama,Tuscaloosa
440,Alabama-Tuscaloosa,2020-04-29,0.99,Alabama,Tuscaloosa
441,Alabama-Tuscaloosa,2020-04-30,0.95,Alabama,Tuscaloosa
442,Alaska-Anchorage,2020-03-25,0.0,Alaska,Anchorage
443,Alaska-Anchorage,2020-03-26,2.28,Alaska,Anchorage
444,Alaska-Anchorage,2020-03-27,2.17,Alaska,Anchorage
445,Alaska-Anchorage,2020-03-28,2.08,Alaska,Anchorage
446,Alaska-Anchorage,2020-03-29,1.52,Alaska,Anchorage
447,Alaska-Anchorage,2020-03-30,1.21,Alaska,Anchorage
448,Alaska-Anchorage,2020-03-31,1.0,Alaska,Anchorage
449,Alaska-Anchorage,2020-04-01,0.84,Alaska,Anchorage
450,Alaska-Anchorage,2020-04-02,0.85,Alaska,Anchorage
451,Alaska-Anchorage,2020-04-03,1.0,Alaska,Anchorage
452,Alaska-Anchorage,2020-04-04,1.0,Alaska,Anchorage
453,Alaska-Anchorage,2020-04-05,1.11,Alaska,Anchorage
454,Alaska-Anchorage,2020-04-06,1.1,Alaska,Anchorage
455,Alaska-Anchorage,2020-04-07,1.09,Alaska,Anchorage
456,Alaska-Anchorage,2020-04-08,1.09,Alaska,Anchorage
457,Alaska-Anchorage,2020-04-09,1.08,Alaska,Anchorage
458,Alaska-Anchorage,2020-04-10,1.07,Alaska,Anchorage
459,Alaska-Anchorage,2020-04-11,1.07,Alaska,Anchorage
460,Alaska-Anchorage,2020-04-12,1.0,Alaska,Anchorage
461,Alaska-Anchorage,2020-04-13,1.0,Alaska,Anchorage
462,Alaska-Anchorage,2020-04-14,1.0,Alaska,Anchorage
463,Alaska-Anchorage,2020-04-15,0.93,Alaska,Anchorage
464,Alaska-Anchorage,2020-04-16,0.94,Alaska,Anchorage
465,Alaska-Anchorage,2020-04-17,0.94,Alaska,Anchorage
466,Alaska-Anchorage,2020-04-18,0.88,Alaska,Anchorage
467,Alaska-Anchorage,2020-04-19,0.89,Alaska,Anchorage
468,Alaska-Anchorage,2020-04-20,0.89,Alaska,Anchorage
469,Alaska-Anchorage,2020-04-21,0.89,Alaska,Anchorage
470,Alaska-Anchorage,2020-04-22,0.89,Alaska,Anchorage
471,Alaska-Anchorage,2020-04-23,0.84,Alaska,Anchorage
472,Alaska-Anchorage,2020-04-24,0.84,Alaska,Anchorage
473,Alaska-Anchorage,2020-04-25,0.85,Alaska,Anchorage
474,Alaska-Anchorage,2020-04-26,0.85,Alaska,Anchorage
475,Alaska-Anchorage,2020-04-27,0.85,Alaska,Anchorage
476,Alaska-Anchorage,2020-04-28,0.85,Alaska,Anchorage
477,Alaska-Anchorage,2020-04-29,0.9,Alaska,Anchorage
478,Alaska-Anchorage,2020-04-30,0.86,Alaska,Anchorage
479,Alaska-Fairbanks North Star,2020-04-05,0.0,Alaska,Fairbanks North Star
480,Alaska-Fairbanks North Star,2020-04-06,0.08,Alaska,Fairbanks North Star
481,Alaska-Fairbanks North Star,2020-04-07,0.09,Alaska,Fairbanks North Star
482,Alaska-Fairbanks North Star,2020-04-08,1.0,Alaska,Fairbanks North Star
483,Alaska-Fairbanks North Star,2020-04-09,0.11,Alaska,Fairbanks North Star
484,Alaska-Fairbanks North Star,2020-04-10,0.11,Alaska,Fairbanks North Star
485,Alaska-Fairbanks North Star,2020-04-11,0.11,Alaska,Fairbanks North Star
486,Alaska-Fairbanks North Star,2020-04-12,0.11,Alaska,Fairbanks North Star
487,Alaska-Fairbanks North Star,2020-04-13,0.11,Alaska,Fairbanks North Star
488,Alaska-Fairbanks North Star,2020-04-14,0.11,Alaska,Fairbanks North Star
489,Alaska-Fairbanks North Star,2020-04-15,0.11,Alaska,Fairbanks North Star
490,Alaska-Fairbanks North Star,2020-04-16,0.11,Alaska,Fairbanks North Star
491,Alaska-Fairbanks North Star,2020-04-17,0.12,Alaska,Fairbanks North Star
492,Alaska-Fairbanks North Star,2020-04-18,0.12,Alaska,Fairbanks North Star
493,Alaska-Fairbanks North Star,2020-04-19,0.12,Alaska,Fairbanks North Star
494,Alaska-Fairbanks North Star,2020-04-20,0.12,Alaska,Fairbanks North Star
495,Alaska-Fairbanks North Star,2020-04-21,0.12,Alaska,Fairbanks North Star
496,Alaska-Fairbanks North Star,2020-04-22,0.12,Alaska,Fairbanks North Star
497,Alaska-Fairbanks North Star,2020-04-23,0.12,Alaska,Fairbanks North Star
498,Alaska-Fairbanks North Star,2020-04-24,0.12,Alaska,Fairbanks North Star
499,Alaska-Fairbanks North Star,2020-04-25,0.13,Alaska,Fairbanks North Star
500,Alaska-Fairbanks North Star,2020-04-26,0.13,Alaska,Fairbanks North Star
501,Alaska-Fairbanks North Star,2020-04-27,0.13,Alaska,Fairbanks North Star
502,Alaska-Fairbanks North Star,2020-04-28,0.13,Alaska,Fairbanks North Star
503,Alaska-Fairbanks North Star,2020-04-29,0.13,Alaska,Fairbanks North Star
504,Alaska-Fairbanks North Star,2020-04-30,0.13,Alaska,Fairbanks North Star
505,Arizona-Apache,2020-04-07,0.0,Arizona,Apache
506,Arizona-Apache,2020-04-08,3.36,Arizona,Apache
507,Arizona-Apache,2020-04-09,2.56,Arizona,Apache
508,Arizona-Apache,2020-04-10,2.28,Arizona,Apache
509,Arizona-Apache,2020-04-11,2.11,Arizona,Apache
510,Arizona-Apache,2020-04-12,1.84,Arizona,Apache
511,Arizona-Apache,2020-04-13,1.68,Arizona,Apache
512,Arizona-Apache,2020-04-14,1.78,Arizona,Apache
513,Arizona-Apache,2020-04-15,1.75,Arizona,Apache
514,Arizona-Apache,2020-04-16,1.79,Arizona,Apache
515,Arizona-Apache,2020-04-17,1.8,Arizona,Apache
516,Arizona-Apache,2020-04-18,1.8,Arizona,Apache
517,Arizona-Apache,2020-04-19,1.69,Arizona,Apache
518,Arizona-Apache,2020-04-20,1.65,Arizona,Apache
519,Arizona-Apache,2020-04-21,1.61,Arizona,Apache
520,Arizona-Apache,2020-04-22,1.58,Arizona,Apache
521,Arizona-Apache,2020-04-23,1.55,Arizona,Apache
522,Arizona-Apache,2020-04-24,1.5,Arizona,Apache
523,Arizona-Apache,2020-04-25,1.45,Arizona,Apache
524,Arizona-Apache,2020-04-26,1.39,Arizona,Apache
525,Arizona-Apache,2020-04-27,1.39,Arizona,Apache
526,Arizona-Apache,2020-04-28,1.38,Arizona,Apache
527,Arizona-Apache,2020-04-29,1.41,Arizona,Apache
528,Arizona-Apache,2020-04-30,1.46,Arizona,Apache
529,Arizona-Coconino,2020-03-25,0.0,Arizona,Coconino
530,Arizona-Coconino,2020-03-26,2.08,Arizona,Coconino
531,Arizona-Coconino,2020-03-27,2.45,Arizona,Coconino
532,Arizona-Coconino,2020-03-28,2.17,Arizona,Coconino
533,Arizona-Coconino,2020-03-29,1.82,Arizona,Coconino
534,Arizona-Coconino,2020-03-30,1.64,Arizona,Coconino
535,Arizona-Coconino,2020-03-31,1.64,Arizona,Coconino
536,Arizona-Coconino,2020-04-01,1.74,Arizona,Coconino
537,Arizona-Coconino,2020-04-02,1.78,Arizona,Coconino
538,Arizona-Coconino,2020-04-03,1.66,Arizona,Coconino
539,Arizona-Coconino,2020-04-04,1.57,Arizona,Coconino
540,Arizona-Coconino,2020-04-05,1.44,Arizona,Coconino
541,Arizona-Coconino,2020-04-06,1.35,Arizona,Coconino
542,Arizona-Coconino,2020-04-07,1.27,Arizona,Coconino
543,Arizona-Coconino,2020-04-08,1.29,Arizona,Coconino
544,Arizona-Coconino,2020-04-09,1.27,Arizona,Coconino
545,Arizona-Coconino,2020-04-10,1.25,Arizona,Coconino
546,Arizona-Coconino,2020-04-11,1.23,Arizona,Coconino
547,Arizona-Coconino,2020-04-12,1.19,Arizona,Coconino
548,Arizona-Coconino,2020-04-13,1.17,Arizona,Coconino
549,Arizona-Coconino,2020-04-14,1.17,Arizona,Coconino
550,Arizona-Coconino,2020-04-15,1.16,Arizona,Coconino
551,Arizona-Coconino,2020-04-16,1.18,Arizona,Coconino
552,Arizona-Coconino,2020-04-17,1.17,Arizona,Coconino
553,Arizona-Coconino,2020-04-18,1.13,Arizona,Coconino
554,Arizona-Coconino,2020-04-19,1.1,Arizona,Coconino
555,Arizona-Coconino,2020-04-20,1.07,Arizona,Coconino
556,Arizona-Coconino,2020-04-21,1.09,Arizona,Coconino
557,Arizona-Coconino,2020-04-22,1.11,Arizona,Coconino
558,Arizona-Coconino,2020-04-23,1.13,Arizona,Coconino
559,Arizona-Coconino,2020-04-24,1.15,Arizona,Coconino
560,Arizona-Coconino,2020-04-25,1.14,Arizona,Coconino
561,Arizona-Coconino,2020-04-26,1.14,Arizona,Coconino
562,Arizona-Coconino,2020-04-27,1.13,Arizona,Coconino
563,Arizona-Coconino,2020-04-28,1.15,Arizona,Coconino
564,Arizona-Coconino,2020-04-29,1.18,Arizona,Coconino
565,Arizona-Coconino,2020-04-30,1.23,Arizona,Coconino
566,Arizona-Maricopa,2020-03-18,0.0,Arizona,Maricopa
567,Arizona-Maricopa,2020-03-19,4.92,Arizona,Maricopa
568,Arizona-Maricopa,2020-03-20,4.91,Arizona,Maricopa
569,Arizona-Maricopa,2020-03-21,4.26,Arizona,Maricopa
570,Arizona-Maricopa,2020-03-22,3.88,Arizona,Maricopa
571,Arizona-Maricopa,2020-03-23,3.36,Arizona,Maricopa
572,Arizona-Maricopa,2020-03-24,3.0500000000000003,Arizona,Maricopa
573,Arizona-Maricopa,2020-03-25,2.74,Arizona,Maricopa
574,Arizona-Maricopa,2020-03-26,2.5,Arizona,Maricopa
575,Arizona-Maricopa,2020-03-27,2.37,Arizona,Maricopa
576,Arizona-Maricopa,2020-03-28,2.28,Arizona,Maricopa
577,Arizona-Maricopa,2020-03-29,2.18,Arizona,Maricopa
578,Arizona-Maricopa,2020-03-30,2.05,Arizona,Maricopa
579,Arizona-Maricopa,2020-03-31,1.88,Arizona,Maricopa
580,Arizona-Maricopa,2020-04-01,1.77,Arizona,Maricopa
581,Arizona-Maricopa,2020-04-02,1.7,Arizona,Maricopa
582,Arizona-Maricopa,2020-04-03,1.64,Arizona,Maricopa
583,Arizona-Maricopa,2020-04-04,1.6,Arizona,Maricopa
584,Arizona-Maricopa,2020-04-05,1.53,Arizona,Maricopa
585,Arizona-Maricopa,2020-04-06,1.45,Arizona,Maricopa
586,Arizona-Maricopa,2020-04-07,1.36,Arizona,Maricopa
587,Arizona-Maricopa,2020-04-08,1.31,Arizona,Maricopa
588,Arizona-Maricopa,2020-04-09,1.27,Arizona,Maricopa
589,Arizona-Maricopa,2020-04-10,1.26,Arizona,Maricopa
590,Arizona-Maricopa,2020-04-11,1.21,Arizona,Maricopa
591,Arizona-Maricopa,2020-04-12,1.17,Arizona,Maricopa
592,Arizona-Maricopa,2020-04-13,1.13,Arizona,Maricopa
593,Arizona-Maricopa,2020-04-14,1.15,Arizona,Maricopa
594,Arizona-Maricopa,2020-04-15,1.17,Arizona,Maricopa
595,Arizona-Maricopa,2020-04-16,1.21,Arizona,Maricopa
596,Arizona-Maricopa,2020-04-17,1.21,Arizona,Maricopa
597,Arizona-Maricopa,2020-04-18,1.19,Arizona,Maricopa
598,Arizona-Maricopa,2020-04-19,1.15,Arizona,Maricopa
599,Arizona-Maricopa,2020-04-20,1.13,Arizona,Maricopa
600,Arizona-Maricopa,2020-04-21,1.15,Arizona,Maricopa
601,Arizona-Maricopa,2020-04-22,1.19,Arizona,Maricopa
602,Arizona-Maricopa,2020-04-23,1.22,Arizona,Maricopa
603,Arizona-Maricopa,2020-04-24,1.23,Arizona,Maricopa
604,Arizona-Maricopa,2020-04-25,1.21,Arizona,Maricopa
605,Arizona-Maricopa,2020-04-26,1.19,Arizona,Maricopa
606,Arizona-Maricopa,2020-04-27,1.21,Arizona,Maricopa
607,Arizona-Maricopa,2020-04-28,1.24,Arizona,Maricopa
608,Arizona-Maricopa,2020-04-29,1.29,Arizona,Maricopa
609,Arizona-Maricopa,2020-04-30,1.33,Arizona,Maricopa
610,Arizona-Mohave,2020-04-23,0.0,Arizona,Mohave
611,Arizona-Mohave,2020-04-24,2.28,Arizona,Mohave
612,Arizona-Mohave,2020-04-25,1.61,Arizona,Mohave
613,Arizona-Mohave,2020-04-26,1.4,Arizona,Mohave
614,Arizona-Mohave,2020-04-27,1.58,Arizona,Mohave
615,Arizona-Mohave,2020-04-28,1.45,Arizona,Mohave
616,Arizona-Mohave,2020-04-29,1.37,Arizona,Mohave
617,Arizona-Mohave,2020-04-30,1.46,Arizona,Mohave
618,Arizona-Navajo,2020-03-22,0.0,Arizona,Navajo
619,Arizona-Navajo,2020-03-23,0.08,Arizona,Navajo
620,Arizona-Navajo,2020-03-24,1.56,Arizona,Navajo
621,Arizona-Navajo,2020-03-25,1.36,Arizona,Navajo
622,Arizona-Navajo,2020-03-26,1.26,Arizona,Navajo
623,Arizona-Navajo,2020-03-27,1.41,Arizona,Navajo
624,Arizona-Navajo,2020-03-28,1.49,Arizona,Navajo
625,Arizona-Navajo,2020-03-29,1.54,Arizona,Navajo
626,Arizona-Navajo,2020-03-30,1.67,Arizona,Navajo
627,Arizona-Navajo,2020-03-31,1.74,Arizona,Navajo
628,Arizona-Navajo,2020-04-01,1.77,Arizona,Navajo
629,Arizona-Navajo,2020-04-02,1.84,Arizona,Navajo
630,Arizona-Navajo,2020-04-03,1.77,Arizona,Navajo
631,Arizona-Navajo,2020-04-04,1.66,Arizona,Navajo
632,Arizona-Navajo,2020-04-05,1.58,Arizona,Navajo
633,Arizona-Navajo,2020-04-06,1.52,Arizona,Navajo
634,Arizona-Navajo,2020-04-07,1.43,Arizona,Navajo
635,Arizona-Navajo,2020-04-08,1.46,Arizona,Navajo
636,Arizona-Navajo,2020-04-09,1.44,Arizona,Navajo
637,Arizona-Navajo,2020-04-10,1.38,Arizona,Navajo
638,Arizona-Navajo,2020-04-11,1.32,Arizona,Navajo
639,Arizona-Navajo,2020-04-12,1.28,Arizona,Navajo
640,Arizona-Navajo,2020-04-13,1.22,Arizona,Navajo
641,Arizona-Navajo,2020-04-14,1.25,Arizona,Navajo
642,Arizona-Navajo,2020-04-15,1.25,Arizona,Navajo
643,Arizona-Navajo,2020-04-16,1.24,Arizona,Navajo
644,Arizona-Navajo,2020-04-17,1.23,Arizona,Navajo
645,Arizona-Navajo,2020-04-18,1.18,Arizona,Navajo
646,Arizona-Navajo,2020-04-19,1.15,Arizona,Navajo
647,Arizona-Navajo,2020-04-20,1.18,Arizona,Navajo
648,Arizona-Navajo,2020-04-21,1.22,Arizona,Navajo
649,Arizona-Navajo,2020-04-22,1.26,Arizona,Navajo
650,Arizona-Navajo,2020-04-23,1.28,Arizona,Navajo
651,Arizona-Navajo,2020-04-24,1.23,Arizona,Navajo
652,Arizona-Navajo,2020-04-25,1.19,Arizona,Navajo
653,Arizona-Navajo,2020-04-26,1.13,Arizona,Navajo
654,Arizona-Navajo,2020-04-27,1.13,Arizona,Navajo
655,Arizona-Navajo,2020-04-28,1.14,Arizona,Navajo
656,Arizona-Navajo,2020-04-29,1.15,Arizona,Navajo
657,Arizona-Navajo,2020-04-30,1.17,Arizona,Navajo
658,Arizona-Pima,2020-03-21,0.0,Arizona,Pima
659,Arizona-Pima,2020-03-22,2.28,Arizona,Pima
660,Arizona-Pima,2020-03-23,3.17,Arizona,Pima
661,Arizona-Pima,2020-03-24,3.36,Arizona,Pima
662,Arizona-Pima,2020-03-25,3.01,Arizona,Pima
663,Arizona-Pima,2020-03-26,2.87,Arizona,Pima
664,Arizona-Pima,2020-03-27,2.62,Arizona,Pima
665,Arizona-Pima,2020-03-28,2.37,Arizona,Pima
666,Arizona-Pima,2020-03-29,2.1,Arizona,Pima
667,Arizona-Pima,2020-03-30,1.87,Arizona,Pima
668,Arizona-Pima,2020-03-31,1.75,Arizona,Pima
669,Arizona-Pima,2020-04-01,1.73,Arizona,Pima
670,Arizona-Pima,2020-04-02,1.73,Arizona,Pima
671,Arizona-Pima,2020-04-03,1.78,Arizona,Pima
672,Arizona-Pima,2020-04-04,1.73,Arizona,Pima
673,Arizona-Pima,2020-04-05,1.67,Arizona,Pima
674,Arizona-Pima,2020-04-06,1.6,Arizona,Pima
675,Arizona-Pima,2020-04-07,1.5,Arizona,Pima
676,Arizona-Pima,2020-04-08,1.48,Arizona,Pima
677,Arizona-Pima,2020-04-09,1.45,Arizona,Pima
678,Arizona-Pima,2020-04-10,1.44,Arizona,Pima
679,Arizona-Pima,2020-04-11,1.41,Arizona,Pima
680,Arizona-Pima,2020-04-12,1.33,Arizona,Pima
681,Arizona-Pima,2020-04-13,1.29,Arizona,Pima
682,Arizona-Pima,2020-04-14,1.29,Arizona,Pima
683,Arizona-Pima,2020-04-15,1.28,Arizona,Pima
684,Arizona-Pima,2020-04-16,1.32,Arizona,Pima
685,Arizona-Pima,2020-04-17,1.33,Arizona,Pima
686,Arizona-Pima,2020-04-18,1.31,Arizona,Pima
687,Arizona-Pima,2020-04-19,1.25,Arizona,Pima
688,Arizona-Pima,2020-04-20,1.18,Arizona,Pima
689,Arizona-Pima,2020-04-21,1.13,Arizona,Pima
690,Arizona-Pima,2020-04-22,1.13,Arizona,Pima
691,Arizona-Pima,2020-04-23,1.13,Arizona,Pima
692,Arizona-Pima,2020-04-24,1.15,Arizona,Pima
693,Arizona-Pima,2020-04-25,1.15,Arizona,Pima
694,Arizona-Pima,2020-04-26,1.13,Arizona,Pima
695,Arizona-Pima,2020-04-27,1.1,Arizona,Pima
696,Arizona-Pima,2020-04-28,1.08,Arizona,Pima
697,Arizona-Pima,2020-04-29,1.06,Arizona,Pima
698,Arizona-Pima,2020-04-30,1.04,Arizona,Pima
699,Arizona-Pinal,2020-03-26,0.0,Arizona,Pinal
700,Arizona-Pinal,2020-03-27,2.28,Arizona,Pinal
701,Arizona-Pinal,2020-03-28,1.61,Arizona,Pinal
702,Arizona-Pinal,2020-03-29,1.78,Arizona,Pinal
703,Arizona-Pinal,2020-03-30,1.29,Arizona,Pinal
704,Arizona-Pinal,2020-03-31,1.0,Arizona,Pinal
705,Arizona-Pinal,2020-04-01,1.0,Arizona,Pinal
706,Arizona-Pinal,2020-04-02,1.17,Arizona,Pinal
707,Arizona-Pinal,2020-04-03,1.3,Arizona,Pinal
708,Arizona-Pinal,2020-04-04,1.51,Arizona,Pinal
709,Arizona-Pinal,2020-04-05,1.44,Arizona,Pinal
710,Arizona-Pinal,2020-04-06,1.48,Arizona,Pinal
711,Arizona-Pinal,2020-04-07,1.34,Arizona,Pinal
712,Arizona-Pinal,2020-04-08,1.23,Arizona,Pinal
713,Arizona-Pinal,2020-04-09,1.21,Arizona,Pinal
714,Arizona-Pinal,2020-04-10,1.19,Arizona,Pinal
715,Arizona-Pinal,2020-04-11,1.18,Arizona,Pinal
716,Arizona-Pinal,2020-04-12,1.22,Arizona,Pinal
717,Arizona-Pinal,2020-04-13,1.21,Arizona,Pinal
718,Arizona-Pinal,2020-04-14,1.24,Arizona,Pinal
719,Arizona-Pinal,2020-04-15,1.27,Arizona,Pinal
720,Arizona-Pinal,2020-04-16,1.34,Arizona,Pinal
721,Arizona-Pinal,2020-04-17,1.36,Arizona,Pinal
722,Arizona-Pinal,2020-04-18,1.37,Arizona,Pinal
723,Arizona-Pinal,2020-04-19,1.3,Arizona,Pinal
724,Arizona-Pinal,2020-04-20,1.28,Arizona,Pinal
725,Arizona-Pinal,2020-04-21,1.26,Arizona,Pinal
726,Arizona-Pinal,2020-04-22,1.25,Arizona,Pinal
727,Arizona-Pinal,2020-04-23,1.26,Arizona,Pinal
728,Arizona-Pinal,2020-04-24,1.25,Arizona,Pinal
729,Arizona-Pinal,2020-04-25,1.21,Arizona,Pinal
730,Arizona-Pinal,2020-04-26,1.2,Arizona,Pinal
731,Arizona-Pinal,2020-04-27,1.16,Arizona,Pinal
732,Arizona-Pinal,2020-04-28,1.15,Arizona,Pinal
733,Arizona-Pinal,2020-04-29,1.15,Arizona,Pinal
734,Arizona-Pinal,2020-04-30,1.16,Arizona,Pinal
735,Arizona-Yuma,2020-04-25,0.0,Arizona,Yuma
736,Arizona-Yuma,2020-04-26,0.08,Arizona,Yuma
737,Arizona-Yuma,2020-04-27,1.67,Arizona,Yuma
738,Arizona-Yuma,2020-04-28,1.42,Arizona,Yuma
739,Arizona-Yuma,2020-04-29,1.61,Arizona,Yuma
740,Arizona-Yuma,2020-04-30,1.69,Arizona,Yuma
741,Arkansas-Benton,2020-04-24,0.0,Arkansas,Benton
742,Arkansas-Benton,2020-04-25,0.08,Arkansas,Benton
743,Arkansas-Benton,2020-04-26,0.09,Arkansas,Benton
744,Arkansas-Benton,2020-04-27,1.0,Arkansas,Benton
745,Arkansas-Benton,2020-04-28,0.11,Arkansas,Benton
746,Arkansas-Benton,2020-04-29,0.11,Arkansas,Benton
747,Arkansas-Benton,2020-04-30,0.11,Arkansas,Benton
748,Arkansas-Crittenden,2020-04-02,0.0,Arkansas,Crittenden
749,Arkansas-Crittenden,2020-04-03,0.08,Arkansas,Crittenden
750,Arkansas-Crittenden,2020-04-04,1.67,Arkansas,Crittenden
751,Arkansas-Crittenden,2020-04-05,1.0,Arkansas,Crittenden
752,Arkansas-Crittenden,2020-04-06,1.0,Arkansas,Crittenden
753,Arkansas-Crittenden,2020-04-07,1.26,Arkansas,Crittenden
754,Arkansas-Crittenden,2020-04-08,1.42,Arkansas,Crittenden
755,Arkansas-Crittenden,2020-04-09,1.35,Arkansas,Crittenden
756,Arkansas-Crittenden,2020-04-10,1.44,Arkansas,Crittenden
757,Arkansas-Crittenden,2020-04-11,1.38,Arkansas,Crittenden
758,Arkansas-Crittenden,2020-04-12,1.33,Arkansas,Crittenden
759,Arkansas-Crittenden,2020-04-13,1.19,Arkansas,Crittenden
760,Arkansas-Crittenden,2020-04-14,1.18,Arkansas,Crittenden
761,Arkansas-Crittenden,2020-04-15,1.08,Arkansas,Crittenden
762,Arkansas-Crittenden,2020-04-16,1.07,Arkansas,Crittenden
763,Arkansas-Crittenden,2020-04-17,0.99,Arkansas,Crittenden
764,Arkansas-Crittenden,2020-04-18,0.92,Arkansas,Crittenden
765,Arkansas-Crittenden,2020-04-19,0.93,Arkansas,Crittenden
766,Arkansas-Crittenden,2020-04-20,0.93,Arkansas,Crittenden
767,Arkansas-Crittenden,2020-04-21,1.0,Arkansas,Crittenden
768,Arkansas-Crittenden,2020-04-22,1.0,Arkansas,Crittenden
769,Arkansas-Crittenden,2020-04-23,1.0,Arkansas,Crittenden
770,Arkansas-Crittenden,2020-04-24,1.0,Arkansas,Crittenden
771,Arkansas-Crittenden,2020-04-25,1.0,Arkansas,Crittenden
772,Arkansas-Crittenden,2020-04-26,0.94,Arkansas,Crittenden
773,Arkansas-Crittenden,2020-04-27,0.94,Arkansas,Crittenden
774,Arkansas-Crittenden,2020-04-28,0.89,Arkansas,Crittenden
775,Arkansas-Crittenden,2020-04-29,0.95,Arkansas,Crittenden
776,Arkansas-Crittenden,2020-04-30,0.95,Arkansas,Crittenden
777,Arkansas-Jefferson,2020-03-31,0.0,Arkansas,Jefferson
778,Arkansas-Jefferson,2020-04-01,0.08,Arkansas,Jefferson
779,Arkansas-Jefferson,2020-04-02,0.09,Arkansas,Jefferson
780,Arkansas-Jefferson,2020-04-03,1.0,Arkansas,Jefferson
781,Arkansas-Jefferson,2020-04-04,0.11,Arkansas,Jefferson
782,Arkansas-Jefferson,2020-04-05,1.0,Arkansas,Jefferson
783,Arkansas-Jefferson,2020-04-06,1.24,Arkansas,Jefferson
784,Arkansas-Jefferson,2020-04-07,1.2,Arkansas,Jefferson
785,Arkansas-Jefferson,2020-04-08,1.33,Arkansas,Jefferson
786,Arkansas-Jefferson,2020-04-09,1.14,Arkansas,Jefferson
787,Arkansas-Jefferson,2020-04-10,1.0,Arkansas,Jefferson
788,Arkansas-Jefferson,2020-04-11,0.88,Arkansas,Jefferson
789,Arkansas-Jefferson,2020-04-12,0.89,Arkansas,Jefferson
790,Arkansas-Jefferson,2020-04-13,0.78,Arkansas,Jefferson
791,Arkansas-Jefferson,2020-04-14,0.79,Arkansas,Jefferson
792,Arkansas-Jefferson,2020-04-15,0.8,Arkansas,Jefferson
793,Arkansas-Jefferson,2020-04-16,0.81,Arkansas,Jefferson
794,Arkansas-Jefferson,2020-04-17,0.8200000000000001,Arkansas,Jefferson
795,Arkansas-Jefferson,2020-04-18,0.8200000000000001,Arkansas,Jefferson
796,Arkansas-Jefferson,2020-04-19,0.92,Arkansas,Jefferson
797,Arkansas-Jefferson,2020-04-20,1.0,Arkansas,Jefferson
798,Arkansas-Jefferson,2020-04-21,1.0,Arkansas,Jefferson
799,Arkansas-Jefferson,2020-04-22,1.0,Arkansas,Jefferson
800,Arkansas-Jefferson,2020-04-23,1.0,Arkansas,Jefferson
801,Arkansas-Jefferson,2020-04-24,1.0,Arkansas,Jefferson
802,Arkansas-Jefferson,2020-04-25,1.0,Arkansas,Jefferson
803,Arkansas-Jefferson,2020-04-26,1.0,Arkansas,Jefferson
804,Arkansas-Jefferson,2020-04-27,0.94,Arkansas,Jefferson
805,Arkansas-Jefferson,2020-04-28,0.94,Arkansas,Jefferson
806,Arkansas-Jefferson,2020-04-29,0.94,Arkansas,Jefferson
807,Arkansas-Jefferson,2020-04-30,0.89,Arkansas,Jefferson
808,Arkansas-Lawrence,2020-04-30,0.0,Arkansas,Lawrence
809,Arkansas-Lincoln,2020-04-11,0.0,Arkansas,Lincoln
810,Arkansas-Lincoln,2020-04-12,3.84,Arkansas,Lincoln
811,Arkansas-Lincoln,2020-04-13,2.65,Arkansas,Lincoln
812,Arkansas-Lincoln,2020-04-14,2.51,Arkansas,Lincoln
813,Arkansas-Lincoln,2020-04-15,2.05,Arkansas,Lincoln
814,Arkansas-Lincoln,2020-04-16,1.93,Arkansas,Lincoln
